#,Time,%Passes,Change,Test,Pass,Partial,Fail,Untested
21,Wed Apr 18 01:03:55 EDT 2018,56,0,Assignment5Suite,AddEdgeTest1 AddEdgeTest2 AddEdgeTest3 AddEdgeTest4 AddNodeTest0 AddNodeTest1 DelEdgeTest1 DelNodeTest0 DelNodeTest1 DelNodeTest2 EfficiencyTest1 NumEdgeTest0 NumNodeTest0 NumNodeTest1 , ,AddEdgeTest0 AddNodeTest2 DelEdgeTest0 DelEdgeTest2 NumEdgeTest1 ShortestPathTest0 ShortestPathTest1 ShortestPathTest2 ShortestPathTest3 ShortestPathTest4 ShortestPathTest5 , ,
22,Wed Apr 18 16:05:40 EDT 2018,56,0,Assignment5Suite,AddEdgeTest1 AddEdgeTest2 AddEdgeTest3 AddEdgeTest4 AddNodeTest0 AddNodeTest1 DelEdgeTest1 DelNodeTest0 DelNodeTest1 DelNodeTest2 EfficiencyTest1 NumEdgeTest0 NumNodeTest0 NumNodeTest1 , ,AddEdgeTest0 AddNodeTest2 DelEdgeTest0 DelEdgeTest2 NumEdgeTest1 ShortestPathTest0 ShortestPathTest1 ShortestPathTest2 ShortestPathTest3 ShortestPathTest4 ShortestPathTest5 , ,
23,Wed Apr 18 17:05:27 EDT 2018,56,0,Assignment5Suite,AddEdgeTest1 AddEdgeTest2 AddEdgeTest3 AddEdgeTest4 AddNodeTest0 AddNodeTest1 DelEdgeTest1 DelNodeTest0 DelNodeTest1 DelNodeTest2 EfficiencyTest1 NumEdgeTest0 NumNodeTest0 NumNodeTest1 , ,AddEdgeTest0 AddNodeTest2 DelEdgeTest0 DelEdgeTest2 NumEdgeTest1 ShortestPathTest0 ShortestPathTest1 ShortestPathTest2 ShortestPathTest3 ShortestPathTest4 ShortestPathTest5 , ,
24,Wed Apr 18 17:08:53 EDT 2018,76,20,Assignment5Suite,AddEdgeTest1 AddEdgeTest2 AddEdgeTest3 AddEdgeTest4 AddNodeTest0 AddNodeTest1 DelEdgeTest1 DelNodeTest0 DelNodeTest1 DelNodeTest2 EfficiencyTest1 NumEdgeTest0 NumNodeTest0 NumNodeTest1 ShortestPathTest0+ ShortestPathTest1+ ShortestPathTest2+ ShortestPathTest3+ ShortestPathTest5+ , ,AddEdgeTest0 AddNodeTest2 DelEdgeTest0 DelEdgeTest2 NumEdgeTest1 ShortestPathTest4 , ,
25,Wed Apr 18 17:11:19 EDT 2018,76,0,Assignment5Suite,AddEdgeTest1 AddEdgeTest2 AddEdgeTest3 AddEdgeTest4 AddNodeTest0 AddNodeTest1 DelEdgeTest1 DelNodeTest0 DelNodeTest1 DelNodeTest2 EfficiencyTest1 NumEdgeTest0 NumNodeTest0 NumNodeTest1 ShortestPathTest0 ShortestPathTest1 ShortestPathTest2 ShortestPathTest3 ShortestPathTest5 , ,AddEdgeTest0 AddNodeTest2 DelEdgeTest0 DelEdgeTest2 NumEdgeTest1 ShortestPathTest4 , ,
26,Wed Apr 18 17:14:39 EDT 2018,76,0,Assignment5Suite,AddEdgeTest1 AddEdgeTest2 AddEdgeTest3 AddEdgeTest4 AddNodeTest0 AddNodeTest1 DelEdgeTest1 DelNodeTest0 DelNodeTest1 DelNodeTest2 EfficiencyTest1 NumEdgeTest0 NumNodeTest0 NumNodeTest1 ShortestPathTest0 ShortestPathTest1 ShortestPathTest2 ShortestPathTest3 ShortestPathTest5 , ,AddEdgeTest0 AddNodeTest2 DelEdgeTest0 DelEdgeTest2 NumEdgeTest1 ShortestPathTest4 , ,
27,Wed Apr 18 19:16:53 EDT 2018,76,0,Assignment5Suite,AddEdgeTest1 AddEdgeTest2 AddEdgeTest3 AddEdgeTest4 AddNodeTest0 AddNodeTest1 DelEdgeTest1 DelNodeTest0 DelNodeTest1 DelNodeTest2 EfficiencyTest1 NumEdgeTest0 NumNodeTest0 NumNodeTest1 ShortestPathTest0 ShortestPathTest1 ShortestPathTest2 ShortestPathTest3 ShortestPathTest5 , ,AddEdgeTest0 AddNodeTest2 DelEdgeTest0 DelEdgeTest2 NumEdgeTest1 ShortestPathTest4 , ,
28,Wed Apr 18 19:35:32 EDT 2018,76,0,Assignment5Suite,AddEdgeTest1 AddEdgeTest2 AddEdgeTest3 AddEdgeTest4 AddNodeTest0 AddNodeTest1 DelEdgeTest1 DelNodeTest0 DelNodeTest1 DelNodeTest2 EfficiencyTest1 NumEdgeTest0 NumNodeTest0 NumNodeTest1 ShortestPathTest0 ShortestPathTest1 ShortestPathTest2 ShortestPathTest3 ShortestPathTest5 , ,AddEdgeTest0 AddNodeTest2 DelEdgeTest0 DelEdgeTest2 NumEdgeTest1 ShortestPathTest4 , ,
29,Wed Apr 18 19:53:22 EDT 2018,84,8,Assignment5Suite,AddEdgeTest1 AddEdgeTest2 AddEdgeTest3 AddEdgeTest4 AddNodeTest0 AddNodeTest1 DelEdgeTest0+ DelEdgeTest1 DelNodeTest0 DelNodeTest1 DelNodeTest2 EfficiencyTest1 NumEdgeTest0 NumEdgeTest1+ NumNodeTest0 NumNodeTest1 ShortestPathTest0 ShortestPathTest1 ShortestPathTest2 ShortestPathTest3 ShortestPathTest5 , ,AddEdgeTest0 AddNodeTest2 DelEdgeTest2 ShortestPathTest4 , ,
30,Wed Apr 18 19:59:56 EDT 2018,76,-8,Assignment5Suite,AddEdgeTest1 AddEdgeTest2 AddEdgeTest3 AddEdgeTest4 AddNodeTest0 AddNodeTest1 DelEdgeTest1 DelNodeTest0 DelNodeTest1 DelNodeTest2 EfficiencyTest1 NumEdgeTest0 NumNodeTest0 NumNodeTest1 ShortestPathTest0 ShortestPathTest1 ShortestPathTest2 ShortestPathTest3 ShortestPathTest5 , ,AddEdgeTest0 AddNodeTest2 DelEdgeTest0- DelEdgeTest2 NumEdgeTest1- ShortestPathTest4 , ,
31,Wed Apr 18 21:32:44 EDT 2018,88,12,Assignment5Suite,AddEdgeTest1 AddEdgeTest2 AddEdgeTest3 AddEdgeTest4 AddNodeTest0 AddNodeTest1 DelEdgeTest0+ DelEdgeTest1 DelEdgeTest2+ DelNodeTest0 DelNodeTest1 DelNodeTest2 EfficiencyTest1 NumEdgeTest0 NumEdgeTest1+ NumNodeTest0 NumNodeTest1 ShortestPathTest0 ShortestPathTest1 ShortestPathTest2 ShortestPathTest3 ShortestPathTest5 , ,AddEdgeTest0 AddNodeTest2 ShortestPathTest4 , ,
32,Thu Apr 19 00:48:14 EDT 2018,48,-40,Assignment5Suite,AddEdgeTest1 AddEdgeTest2 AddEdgeTest3 AddEdgeTest4 AddNodeTest1 AddNodeTest2+ DelEdgeTest0 DelEdgeTest1 DelEdgeTest2 DelNodeTest1 NumEdgeTest0 NumEdgeTest1 , ,AddEdgeTest0 AddNodeTest0- DelNodeTest0- DelNodeTest2- EfficiencyTest1- NumNodeTest0- NumNodeTest1- ShortestPathTest0- ShortestPathTest1- ShortestPathTest2- ShortestPathTest3- ShortestPathTest4 ShortestPathTest5- , ,
32,Thu Apr 19 00:48:57 EDT 2018,48,-40,Assignment5Suite,AddEdgeTest1 AddEdgeTest2 AddEdgeTest3 AddEdgeTest4 AddNodeTest1 AddNodeTest2+ DelEdgeTest0 DelEdgeTest1 DelEdgeTest2 DelNodeTest1 NumEdgeTest0 NumEdgeTest1 , ,AddEdgeTest0 AddNodeTest0- DelNodeTest0- DelNodeTest2- EfficiencyTest1- NumNodeTest0- NumNodeTest1- ShortestPathTest0- ShortestPathTest1- ShortestPathTest2- ShortestPathTest3- ShortestPathTest4 ShortestPathTest5- , ,
33,Thu Apr 19 00:57:08 EDT 2018,20,-28,Assignment5Suite,AddEdgeTest2 AddEdgeTest3 AddNodeTest0+ AddNodeTest1 DelNodeTest1 , ,AddEdgeTest0 AddEdgeTest1- AddEdgeTest4- AddNodeTest2- DelEdgeTest0- DelEdgeTest1- DelEdgeTest2- DelNodeTest0 DelNodeTest2 EfficiencyTest1 NumEdgeTest0- NumEdgeTest1- NumNodeTest0 NumNodeTest1 ShortestPathTest0 ShortestPathTest1 ShortestPathTest2 ShortestPathTest3 ShortestPathTest4 ShortestPathTest5 , ,
34,Thu Apr 19 00:58:21 EDT 2018,20,0,Assignment5Suite,AddEdgeTest2 AddEdgeTest3 AddNodeTest0 AddNodeTest1 DelNodeTest1 , ,AddEdgeTest0 AddEdgeTest1 AddEdgeTest4 AddNodeTest2 DelEdgeTest0 DelEdgeTest1 DelEdgeTest2 DelNodeTest0 DelNodeTest2 EfficiencyTest1 NumEdgeTest0 NumEdgeTest1 NumNodeTest0 NumNodeTest1 ShortestPathTest0 ShortestPathTest1 ShortestPathTest2 ShortestPathTest3 ShortestPathTest4 ShortestPathTest5 , ,
35,Thu Apr 19 00:59:33 EDT 2018,88,68,Assignment5Suite,AddEdgeTest1+ AddEdgeTest2 AddEdgeTest3 AddEdgeTest4+ AddNodeTest0 AddNodeTest1 DelEdgeTest0+ DelEdgeTest1+ DelEdgeTest2+ DelNodeTest0+ DelNodeTest1 DelNodeTest2+ EfficiencyTest1+ NumEdgeTest0+ NumEdgeTest1+ NumNodeTest0+ NumNodeTest1+ ShortestPathTest0+ ShortestPathTest1+ ShortestPathTest2+ ShortestPathTest3+ ShortestPathTest5+ , ,AddEdgeTest0 AddNodeTest2 ShortestPathTest4 , ,
36,Thu Apr 19 01:01:30 EDT 2018,88,0,Assignment5Suite,AddEdgeTest1 AddEdgeTest2 AddEdgeTest3 AddEdgeTest4 AddNodeTest0 AddNodeTest1 DelEdgeTest0 DelEdgeTest1 DelEdgeTest2 DelNodeTest0 DelNodeTest1 DelNodeTest2 EfficiencyTest1 NumEdgeTest0 NumEdgeTest1 NumNodeTest0 NumNodeTest1 ShortestPathTest0 ShortestPathTest1 ShortestPathTest2 ShortestPathTest3 ShortestPathTest5 , ,AddEdgeTest0 AddNodeTest2 ShortestPathTest4 , ,
37,Thu Apr 19 01:02:55 EDT 2018,92,4,Assignment5Suite,AddEdgeTest1 AddEdgeTest2 AddEdgeTest3 AddEdgeTest4 AddNodeTest0 AddNodeTest1 AddNodeTest2+ DelEdgeTest0 DelEdgeTest1 DelEdgeTest2 DelNodeTest0 DelNodeTest1 DelNodeTest2 EfficiencyTest1 NumEdgeTest0 NumEdgeTest1 NumNodeTest0 NumNodeTest1 ShortestPathTest0 ShortestPathTest1 ShortestPathTest2 ShortestPathTest3 ShortestPathTest5 , ,AddEdgeTest0 ShortestPathTest4 , ,
38,Thu Apr 19 01:03:52 EDT 2018,92,0,Assignment5Suite,AddEdgeTest0+ AddEdgeTest1 AddEdgeTest2 AddEdgeTest3 AddEdgeTest4 AddNodeTest0 AddNodeTest1 AddNodeTest2 DelEdgeTest0 DelEdgeTest1 DelNodeTest0 DelNodeTest1 DelNodeTest2 EfficiencyTest1 NumEdgeTest0 NumEdgeTest1 NumNodeTest0 NumNodeTest1 ShortestPathTest0 ShortestPathTest1 ShortestPathTest2 ShortestPathTest3 ShortestPathTest5 , ,DelEdgeTest2- ShortestPathTest4 , ,
39,Thu Apr 19 01:07:47 EDT 2018,76,-16,Assignment5Suite,AddEdgeTest0 AddEdgeTest1 AddEdgeTest2 AddEdgeTest3 AddEdgeTest4 AddNodeTest0 AddNodeTest1 AddNodeTest2 DelEdgeTest1 DelNodeTest0 EfficiencyTest1 NumEdgeTest0 NumNodeTest0 NumNodeTest1 ShortestPathTest0 ShortestPathTest1 ShortestPathTest2 ShortestPathTest3 ShortestPathTest5 , ,DelEdgeTest0- DelEdgeTest2 DelNodeTest1- DelNodeTest2- NumEdgeTest1- ShortestPathTest4 , ,
40,Thu Apr 19 01:08:11 EDT 2018,76,0,Assignment5Suite,AddEdgeTest0 AddEdgeTest1 AddEdgeTest2 AddEdgeTest3 AddEdgeTest4 AddNodeTest0 AddNodeTest1 AddNodeTest2 DelEdgeTest1 DelNodeTest0 EfficiencyTest1 NumEdgeTest0 NumNodeTest0 NumNodeTest1 ShortestPathTest0 ShortestPathTest1 ShortestPathTest2 ShortestPathTest3 ShortestPathTest5 , ,DelEdgeTest0 DelEdgeTest2 DelNodeTest1 DelNodeTest2 NumEdgeTest1 ShortestPathTest4 , ,
41,Thu Apr 19 01:09:48 EDT 2018,80,4,Assignment5Suite,AddEdgeTest0 AddEdgeTest1 AddEdgeTest2 AddEdgeTest3 AddEdgeTest4 AddNodeTest0 AddNodeTest1 AddNodeTest2 DelEdgeTest0+ DelEdgeTest1 DelNodeTest0 EfficiencyTest1 NumEdgeTest0 NumNodeTest0 NumNodeTest1 ShortestPathTest0 ShortestPathTest1 ShortestPathTest2 ShortestPathTest3 ShortestPathTest5 , ,DelEdgeTest2 DelNodeTest1 DelNodeTest2 NumEdgeTest1 ShortestPathTest4 , ,
42,Thu Apr 19 01:14:10 EDT 2018,80,0,Assignment5Suite,AddEdgeTest0 AddEdgeTest1 AddEdgeTest2 AddEdgeTest3 AddEdgeTest4 AddNodeTest0 AddNodeTest1 AddNodeTest2 DelEdgeTest0 DelEdgeTest1 DelNodeTest0 EfficiencyTest1 NumEdgeTest0 NumNodeTest0 NumNodeTest1 ShortestPathTest0 ShortestPathTest1 ShortestPathTest2 ShortestPathTest3 ShortestPathTest5 , ,DelEdgeTest2 DelNodeTest1 DelNodeTest2 NumEdgeTest1 ShortestPathTest4 , ,
43,Thu Apr 19 01:16:40 EDT 2018,80,0,Assignment5Suite,AddEdgeTest1 AddEdgeTest2 AddEdgeTest3 AddEdgeTest4 AddNodeTest0 AddNodeTest1 AddNodeTest2 DelEdgeTest0 DelEdgeTest1 DelEdgeTest2+ DelNodeTest0 EfficiencyTest1 NumEdgeTest0 NumNodeTest0 NumNodeTest1 ShortestPathTest0 ShortestPathTest1 ShortestPathTest2 ShortestPathTest3 ShortestPathTest5 , ,AddEdgeTest0- DelNodeTest1 DelNodeTest2 NumEdgeTest1 ShortestPathTest4 , ,
44,Thu Apr 19 01:17:41 EDT 2018,92,12,Assignment5Suite,AddEdgeTest1 AddEdgeTest2 AddEdgeTest3 AddEdgeTest4 AddNodeTest0 AddNodeTest1 AddNodeTest2 DelEdgeTest0 DelEdgeTest1 DelEdgeTest2 DelNodeTest0 DelNodeTest1+ DelNodeTest2+ EfficiencyTest1 NumEdgeTest0 NumEdgeTest1+ NumNodeTest0 NumNodeTest1 ShortestPathTest0 ShortestPathTest1 ShortestPathTest2 ShortestPathTest3 ShortestPathTest5 , ,AddEdgeTest0 ShortestPathTest4 , ,
45,Thu Apr 19 01:18:27 EDT 2018,80,-12,Assignment5Suite,AddEdgeTest1 AddEdgeTest2 AddEdgeTest3 AddEdgeTest4 AddNodeTest0 AddNodeTest1 AddNodeTest2 DelEdgeTest0 DelEdgeTest1 DelEdgeTest2 DelNodeTest0 EfficiencyTest1 NumEdgeTest0 NumNodeTest0 NumNodeTest1 ShortestPathTest0 ShortestPathTest1 ShortestPathTest2 ShortestPathTest3 ShortestPathTest5 , ,AddEdgeTest0 DelNodeTest1- DelNodeTest2- NumEdgeTest1- ShortestPathTest4 , ,
46,Thu Apr 19 01:19:44 EDT 2018,92,12,Assignment5Suite,AddEdgeTest1 AddEdgeTest2 AddEdgeTest3 AddEdgeTest4 AddNodeTest0 AddNodeTest1 AddNodeTest2 DelEdgeTest0 DelEdgeTest1 DelEdgeTest2 DelNodeTest0 DelNodeTest1+ DelNodeTest2+ EfficiencyTest1 NumEdgeTest0 NumEdgeTest1+ NumNodeTest0 NumNodeTest1 ShortestPathTest0 ShortestPathTest1 ShortestPathTest2 ShortestPathTest3 ShortestPathTest5 , ,AddEdgeTest0 ShortestPathTest4 , ,
